I002,I006,I009,I010,I016,I022,I024,I034,I039,I040,I041,I044,I045,I052,I056,I057,I065,I069,I071,I075,I077,I087,I091,I094,I095,I096,I097,I098,I109,I111,I114,I119,I132,I135,I141,I143,I147,I148,I152,I159,I167,I173,I175,I182,I183,I184,I185,I188,I190,I212,I222,I224,I225,I228,I230,I234,I244,I251,I254,I257,I260,I267,I268,I274,I279,I282,I284,I289,I291,I294,I296,I298,I302,I304,I310,I311,I315,I317,I319,I324,I326,I327,I347,I349,I350,I354,I372,I377,I378,I379,I382,I391,I394,I395,I403,I412,I418,I421,I422,I430,I432,I439,I442,I444,I454,I458,I460,I465,I469,I478,I479,I481,I490,I495,I504,I506,I507,I512,I513,I514,I518,I522,I523,I525,I532,I535,I536,I538,I542,I544,I552,I572,I573,I585,I589,I600,I601,I608,I609
0.1588402,0.1145882,0.1430597,0.1074724,0.08941401,0.1107204,0.1324969,0.07366125,0.1500606,0.1103264,0.107832,0.1197127,0.1159983,0.08144455,0.1047734,0.1236419,0.1123617,0.09368762,0.09557825,0.1370354,0.0635203,0.05909694,0.09339135,0.09590475,0.07669012,0.07485665,0.0924367,0.09785987,0.1685166,0.1155711,0.1108832,0.1261936,0.07039582,0.1290938,0.07317922,0.06420749,0.1131575,0.1209791,0.09290729,0.0876048,0.1282951,0.1239286,0.1255014,0.1686798,0.1136237,0.1000577,0.1167231,0.08758496,0.132452,0.07549842,0.1055758,0.09755154,0.09642176,0.1422531,0.1166461,0.0836664,0.08567318,0.1612245,0.1031653,0.1103727,0.08462261,0.1545169,0.1012195,0.1026232,0.1247261,0.09327047,0.1098898,0.08450587,0.0993589,0.08432762,0.08290816,0.08257905,0.1168963,0.09294441,0.1565485,0.1301114,0.1079665,0.1103392,0.08456478,0.09000356,0.1343659,0.2882398,0.1397879,0.1120531,0.1914933,0.1314768,0.1000759,0.1118087,0.1014557,0.1088578,0.05025478,0.1526249,0.09834199,0.09471711,0.1344976,0.1382632,0.1378604,0.1036394,0.06652614,0.07989118,0.1311518,0.08943573,0.1334146,0.08314529,0.1304465,0.1357215,0.07722969,0.1322065,0.08985664,0.07405711,0.1012373,0.104117,0.07318188,0.09079445,0.08998116,0.1028458,0.08183093,0.1454206,0.1555544,0.07701889,0.115901,0.1067709,0.1062457,0.08465579,0.09148581,0.06771819,0.118392,0.1237192,0.1475419,0.1122463,0.1283069,0.06352741,0.1326315,0.08973941,0.1218391,0.08881264,0.07656925,0.1396924,0.08648285
0.8228055,0.8214609,0.8516717,0.8383853,0.8375819,0.8248192,0.8011148,0.8528229,0.8621958,0.8100426,0.8045112,0.8354399,0.8208013,0.8313928,0.8212654,0.8404222,0.7789593,0.8244256,0.813496,0.8283917,0.8410274,0.7868227,0.8094134,0.8549708,0.829289,0.8533962,0.7990711,0.8412308,0.7762448,0.7750462,0.7952348,0.8174328,0.8295908,0.8296927,0.8112984,0.8373304,0.8299772,0.8002462,0.8269882,0.8519365,0.797231,0.8162594,0.8218315,0.8394144,0.8272094,0.8267903,0.8265531,0.8085715,0.8354443,0.8169633,0.8497984,0.8235922,0.8094342,0.7877474,0.8102881,0.8340203,0.8253443,0.826137,0.780311,0.8255376,0.8405612,0.7950167,0.815547,0.8237278,0.8099447,0.8100771,0.8068991,0.8443585,0.8145309,0.828278,0.8107315,0.7919848,0.8164364,0.8473079,0.836927,0.8179064,0.8289006,0.8458819,0.8155102,0.8226385,0.8347102,0.7599685,0.8188906,0.8385474,0.8456714,0.8475477,0.8262553,0.8116993,0.803109,0.8027734,0.8530696,0.784942,0.8518479,0.8342785,0.8073006,0.7463641,0.794692,0.7767253,0.8137994,0.8094229,0.8162847,0.8096443,0.8457672,0.8266561,0.8257954,0.8256837,0.8523241,0.8457545,0.8204952,0.8481442,0.8056892,0.8005058,0.8284048,0.7993082,0.808944,0.8290719,0.8134977,0.8064993,0.840577,0.8197924,0.8304858,0.8145716,0.8495643,0.8238864,0.8588068,0.8441007,0.8362538,0.8174507,0.8036759,0.826428,0.8443466,0.859935,0.8398794,0.813287,0.7686995,0.8042566,0.8424169,0.8368502,0.8108945
0.4742264,0.4083518,0.4420474,0.4506399,0.4185959,0.4174794,0.4717139,0.4660614,0.460422,0.5083167,0.4183399,0.425001,0.4286279,0.479699,0.4434916,0.4941162,0.4481032,0.4393011,0.4122253,0.4427943,0.4822927,0.4175312,0.44466,0.4473768,0.4530861,0.4460103,0.4576973,0.4539067,0.4071702,0.4118655,0.4225494,0.464843,0.4270096,0.4399658,0.4503643,0.4326434,0.430458,0.3990108,0.4569265,0.4154494,0.421402,0.4308922,0.4063359,0.3774461,0.4365244,0.4584847,0.4634458,0.4373336,0.4450962,0.4801696,0.3707141,0.4437606,0.4628135,0.4403555,0.415207,0.4305644,0.4463465,0.3978759,0.4062595,0.424788,0.424589,0.4418052,0.4233117,0.4656362,0.4309506,0.4369691,0.4404747,0.4120427,0.4105525,0.4884807,0.4146325,0.4318954,0.4292782,0.4799563,0.4850526,0.4087429,0.4004722,0.4060815,0.4399142,0.4759461,0.4117226,0.3972343,0.4087444,0.4036426,0.4300589,0.466784,0.4275749,0.4709636,0.4292723,0.3682126,0.3915543,0.4297003,0.4338759,0.468448,0.4144937,0.439043,0.4245872,0.4192399,0.4281549,0.4419806,0.4546557,0.3893405,0.3982811,0.440909,0.3993434,0.4179754,0.4206033,0.4715762,0.4374706,0.4686669,0.3990541,0.4029357,0.4836626,0.3926092,0.4123374,0.4177148,0.3954104,0.3578037,0.4322464,0.4156412,0.4292704,0.4383925,0.4068437,0.4111991,0.4720898,0.3892805,0.4164229,0.4428113,0.436889,0.4362237,0.4312085,0.432708,0.4569349,0.449162,0.4021492,0.4141324,0.4188065,0.4423698,0.4645028
0.389524,0.3248783,0.3430037,0.3357458,0.3417646,0.3755296,0.3848796,0.1994068,0.3510321,0.2841662,0.2597115,0.3516153,0.3387062,0.2658265,0.3497912,0.318838,0.341228,0.3794274,0.2599983,0.3716313,0.3470812,0.3293828,0.2941929,0.3093868,0.3301563,0.3259565,0.3300085,0.3679464,0.4251313,0.4040879,0.3371544,0.3375997,0.3124674,0.3813226,0.2259032,0.2917675,0.3170963,0.3965026,0.2507988,0.3632609,0.3657157,0.3265994,0.3133243,0.3930347,0.3574428,0.3257595,0.2867883,0.3161426,0.3175801,0.3521443,0.3270101,0.3244644,0.2918818,0.366555,0.3643765,0.37357,0.2837383,0.3383842,0.3182694,0.3092167,0.3808733,0.3903514,0.3489172,0.3310371,0.3547938,0.3024442,0.3593573,0.3284265,0.2178099,0.2942592,0.3037968,0.2959332,0.3336591,0.2506358,0.3101807,0.3799376,0.3563514,0.2687577,0.3388466,0.3157055,0.3198767,0.4475155,0.3108282,0.3272509,0.3860847,0.2738495,0.33515,0.3792437,0.3512624,0.3428968,0.3192393,0.4059832,0.3540097,0.2725379,0.3288655,0.388234,0.4143942,0.3317205,0.3520598,0.3131313,0.3580585,0.2937847,0.346303,0.3180276,0.3453441,0.3896065,0.3396956,0.3752185,0.3440245,0.3015632,0.3371141,0.3028005,0.3098373,0.3561865,0.2930155,0.3361834,0.3679573,0.3634622,0.2802453,0.3979353,0.3974881,0.34645,0.354536,0.2845917,0.3114491,0.3060266,0.3851584,0.3100232,0.3650501,0.3784328,0.3820153,0.3357728,0.3423819,0.308286,0.3530813,0.3570165,0.3395021,0.381667,0.3234883
0.2058383,0.1866686,0.2227227,0.1971595,0.1895493,0.1740837,0.1998986,0.2389061,0.2153815,0.2085301,0.1879703,0.1880233,0.1793729,0.1869479,0.2061413,0.1943565,0.2261677,0.1840042,0.1815103,0.1921521,0.2043346,0.1960078,0.204551,0.1868856,0.2241819,0.1901105,0.1632349,0.2147082,0.2040331,0.1939753,0.2061006,0.1993965,0.2006865,0.2060095,0.2193574,0.1802585,0.1907018,0.1662532,0.1775389,0.1801285,0.1747744,0.1949633,0.1794721,0.1518666,0.2008896,0.1763548,0.1958799,0.1748002,0.1911614,0.216912,0.1708463,0.2290233,0.2168888,0.2187072,0.1982169,0.22656,0.2181682,0.2049679,0.1929911,0.1798189,0.2008329,0.1987687,0.2097568,0.2031766,0.1765639,0.2174811,0.194599,0.195913,0.1650319,0.180771,0.1849916,0.2081986,0.2474798,0.2325205,0.2009596,0.1889404,0.1764234,0.1965616,0.1774849,0.1850036,0.1958191,0.1815604,0.1662167,0.2114054,0.1998875,0.2020794,0.1917496,0.1849711,0.1680917,0.2042985,0.175004,0.2140791,0.2101681,0.1982268,0.1849831,0.2053725,0.2091158,0.1919159,0.2116827,0.213147,0.1959863,0.1917689,0.1765622,0.2199644,0.1662625,0.1868795,0.1924849,0.1955603,0.2092572,0.3018935,0.197083,0.1924037,0.1809639,0.1795678,0.226296,0.1927103,0.1638754,0.1730985,0.1604148,0.1940252,0.1977913,0.1722337,0.1998141,0.1728236,0.1832162,0.1397096,0.1853792,0.165713,0.1996713,0.1941662,0.1928761,0.2104593,0.1713544,0.21223,0.1580355,0.1875763,0.2391088,0.1703267,0.230915
0.2537194,0.246365,0.2473283,0.2554745,0.2106915,0.2141687,0.2438601,0.2042315,0.220645,0.2248985,0.2451145,0.2444683,0.2169265,0.1714635,0.2250974,0.2042049,0.2445043,0.2143283,0.1796753,0.2504348,0.2025801,0.2336129,0.2073353,0.2244363,0.2055934,0.2097387,0.2075057,0.2218643,0.2762229,0.2503795,0.2127506,0.2134511,0.2403978,0.2217908,0.208624,0.1956346,0.2086225,0.2282901,0.1839324,0.2376701,0.2394583,0.2182821,0.2163253,0.2325168,0.2305221,0.2132686,0.224046,0.2171702,0.2192678,0.2030295,0.1936532,0.225412,0.2078033,0.2395898,0.2408166,0.2155131,0.2212933,0.2419251,0.2410728,0.2074167,0.2327794,0.2518587,0.2344583,0.2523685,0.2692281,0.2294382,0.2286232,0.2311738,0.1912941,0.2143647,0.2367157,0.1938731,0.2398769,0.2207922,0.2088169,0.2503897,0.2524132,0.2267206,0.2033116,0.2195863,0.206932,0.312503,0.2069654,0.2198743,0.2478075,0.2051495,0.213565,0.2506055,0.2437157,0.2102021,0.2661081,0.2498449,0.2436705,0.2087974,0.2201033,0.2381424,0.2409094,0.210916,0.2228234,0.1854273,0.2491865,0.2073689,0.2394399,0.1989461,0.2245144,0.2560745,0.2259925,0.2331253,0.1838296,0.1895506,0.2111699,0.2159446,0.2052346,0.2407873,0.2060919,0.2315341,0.2263308,0.2502547,0.1939116,0.236601,0.2572144,0.2057526,0.2348339,0.2155163,0.2049159,0.1882467,0.2298311,0.2024639,0.2329699,0.2294198,0.2367816,0.2143268,0.22765,0.232566,0.2569313,0.214681,0.1876277,0.2258091,0.1990996
0.4448271,0.4588,0.4526184,0.4758576,0.4716786,0.4154958,0.4430842,0.4566983,0.449228,0.5016606,0.4945191,0.4158053,0.461088,0.4640639,0.5070825,0.5107896,0.4210621,0.4225983,0.4758747,0.4813307,0.4576108,0.4454824,0.4825439,0.4686351,0.4563436,0.4750916,0.4877653,0.4401303,0.4113632,0.4298283,0.4760593,0.4514257,0.4572525,0.4803988,0.4514973,0.4484046,0.4598563,0.4164483,0.4623201,0.4490615,0.3683948,0.4239678,0.4105317,0.4482417,0.4766027,0.4942789,0.4700038,0.4607928,0.4827614,0.4309825,0.4666927,0.474965,0.4774265,0.4119263,0.4797798,0.4608224,0.4582939,0.4844288,0.4450777,0.4337719,0.4255468,0.466695,0.4615071,0.4678285,0.4266269,0.4804399,0.4489232,0.5042826,0.4779009,0.4441711,0.4518643,0.4586926,0.4719431,0.4817797,0.4817887,0.4612491,0.434618,0.4552714,0.4739611,0.4299787,0.4701763,0.4096472,0.4436581,0.4560935,0.4128351,0.4678027,0.4681605,0.4369862,0.4224578,0.4431673,0.4567714,0.425597,0.4650552,0.4866512,0.4371804,0.4422909,0.4457313,0.4778301,0.5038376,0.4621264,0.4811531,0.4229029,0.4145448,0.4633946,0.481197,0.4668236,0.4577637,0.4641688,0.4644499,0.4598088,NA,0.4719225,0.4791555,0.4413237,0.450639,0.4403764,0.4395101,0.4679285,0.494373,0.4181233,0.4180409,0.4695012,0.4479345,0.4186728,0.4628392,0.4274416,0.43446,0.4644344,0.4203986,0.5049161,0.4430437,0.4673054,0.4846838,0.4750945,0.4165307,0.4597299,0.4436483,0.4450524,0.4612456
0.2091997,0.1500017,0.1930936,0.210481,0.1332909,0.1547145,0.227443,0.1565095,0.2123962,0.1467166,0.2183152,0.1541533,0.1860493,0.1503167,0.1630079,0.1543249,0.2249816,0.1936565,0.1280912,0.1948557,0.2013188,0.1806953,0.1782741,0.1385291,0.194805,0.1403584,0.1614814,0.166367,0.1632143,0.2285952,0.1845854,0.1725964,0.1670591,0.2127234,0.1729606,0.1565382,0.1593316,0.1877018,0.1664418,0.1986177,0.1986382,0.2433278,0.2104006,0.1807643,0.1855548,0.1667772,0.1579429,0.1296201,0.1850924,0.1714904,0.1383332,0.160912,0.1606289,0.2028525,0.2136983,0.1611316,0.1671974,0.2319306,0.1962981,0.1806319,0.227628,0.1578865,0.2149038,0.1761359,0.1918675,0.1861062,0.1345309,0.1710091,0.1503744,0.1561976,0.1893043,0.1593043,0.2019186,0.1553061,0.1858274,0.207161,0.2086864,0.1529714,0.1891251,0.1556922,0.1955536,0.2284051,0.1320318,0.1399622,0.2449678,0.1720141,0.1804828,0.1950193,0.1732123,0.1574074,0.1433326,0.2448603,0.1872317,0.1423626,0.1918777,0.2296024,0.1697848,0.1227329,0.1546666,0.1762381,0.2223786,0.178352,0.2253109,0.1580937,0.2814924,0.1978654,0.1517718,0.2085548,0.1662221,0.1574418,0.1687158,0.1808022,0.1488428,0.1739763,0.194612,0.1956932,0.1362203,0.2353945,0.174538,0.2138895,0.2454391,0.1771785,0.1976649,0.1610134,0.16771,0.167527,0.1665431,0.1658306,0.2020594,0.1919413,0.1979561,0.1770521,0.1828009,0.1811306,0.184155,0.1891318,0.1556075,0.2234821,0.168739
0.3080485,0.2136144,0.2791358,0.2995119,0.2531118,0.2722179,0.2858422,0.2617325,0.3056951,0.2770308,0.2435027,0.2744824,0.2808464,0.2542391,0.2640839,0.2550998,0.2685161,0.2476018,0.2246287,0.2477872,0.3025883,0.2617967,0.2418747,0.2832952,0.2598603,0.2664966,0.2647804,0.3007889,0.2936716,0.2479955,0.2754753,0.2575594,0.2896067,0.2865343,0.2601847,0.2848702,0.2481021,0.2768123,0.3015106,0.3206791,0.2041418,0.3238507,0.2674281,0.2020885,0.2696428,0.2618036,0.2997251,0.2696902,0.2912045,0.303122,0.2036784,0.2786151,0.313393,0.2775505,0.2733153,0.2850707,0.253148,0.2726601,0.2571848,0.2662769,0.2875816,0.2708732,0.2926078,0.3139331,0.2732735,0.2923945,0.2878498,0.2586772,0.2396209,0.2653756,0.2337473,0.2722112,0.306818,0.30345,0.28044,0.2370372,0.2809621,0.2735513,0.3092786,0.2387865,0.1876095,0.2546092,0.2079351,0.259953,0.2964274,0.2952093,0.2912771,0.2833926,0.2464565,0.2326864,0.2168103,0.2371675,0.2865599,0.2617499,0.2614675,0.2479372,0.2664255,0.2737147,0.2548653,0.2700391,0.2851312,0.2960267,0.2487294,0.2509627,0.2442425,0.2588177,0.2606062,0.2694418,0.2852201,0.2511092,0.2738891,0.2813309,0.2548488,0.2661768,0.26169,0.2299056,0.2682287,0.2019039,0.2875699,0.2709365,0.2636877,0.2685547,0.2577296,0.2751222,0.3248181,0.2857382,0.2831325,0.2282097,0.3058345,0.2765409,0.2579233,0.2685438,0.2725725,0.2810457,0.2160342,0.2558134,0.2967425,0.2984976,0.2815021
0.02992709,0.03887528,0.0264481,0.03351659,0.03175878,0.02185054,0.03861684,0.032042,0.02879945,0.03336117,0.02147224,0.06298207,0.03485676,0.02453255,0.03202553,0.03563898,0.03895905,0.0350062,0.03358143,0.07574137,0.02626964,0.02508885,0.02544663,0.0112431,0.02787106,0.03045227,0.03819181,0.02664373,0.04770546,0.04168935,0.0254247,0.03981764,0.02150963,0.05239948,0.01602597,0.03280293,0.02898549,0.07610974,0.02459882,0.05610582,0.03895683,0.03723503,0.04748851,0.04292358,0.0505909,0.02674676,0.04636298,0.01901322,0.05291762,0.03034756,0.02180009,0.03054641,0.03495588,0.04174303,0.02601234,0.05996668,0.0412258,0.06098603,0.0462333,0.05013934,0.03455458,0.03842348,0.02053386,0.04475224,0.04343962,0.03711199,0.03016272,0.02070413,0.03149335,0.04750662,0.01848379,0.02161017,0.03941574,0.02198686,0.03898394,0.05544855,0.03325091,0.03555219,0.02861399,0.02741516,0.04722576,0.1328164,0.02139818,0.01452545,0.01727958,0.02817925,0.03174518,0.01427343,0.03029031,0.03305785,0.009130969,0.05168455,0.04078363,0.02949641,0.0283183,0.04119365,0.03736308,0.02793875,0.02747735,0.01710721,0.03302326,NA,0.03927596,0.06038697,0.01276697,0.03065128,0.0337309,0.04029756,0.02547312,0.01965483,0.02919772,0.02435258,0.008479651,0.06142487,0.02847439,0.03140908,0.04534875,0.05660822,0.02598145,0.02533955,0.04443638,0.02935981,0.02454826,0.01494458,0.04184884,0.03441615,0.04076125,0.02961684,0.03914325,0.02929917,0.03290321,0.03452063,0.03753333,0.03100925,0.05010792,0.02338908,0.02259546,0.03750972,0.02251182
0.599378,0.6020522,0.632877,0.6564795,0.6153409,0.6075579,0.6770355,0.730182,0.6923127,0.6243295,0.7172327,0.6206668,0.6121444,0.717695,0.6837568,0.6916967,0.542547,0.5966361,0.7051711,0.7321172,0.6767857,0.6206288,0.7056741,0.6409718,0.7351832,0.7462282,0.6494051,0.6164888,0.6076459,0.6316376,0.6487573,0.6830042,0.6610578,0.645753,0.7366369,0.6704668,0.628764,0.5705432,0.736176,0.6330943,0.5551584,0.6097525,0.6477733,0.5429997,0.6642473,0.7088914,0.6867957,0.6788558,0.6961963,0.6182967,0.6684116,0.6874446,0.7162821,0.6624182,0.626328,0.6602051,0.6915907,0.6561227,0.6467305,0.6176671,0.6674917,0.5923642,0.6480778,0.6705598,0.6816243,0.6550714,0.5125273,0.6468849,0.6834623,0.6851701,0.6997398,0.6748125,0.6342492,0.7497954,0.6446875,0.6314932,0.6278058,0.6670784,0.6139136,0.6697716,0.6700233,0.4752313,0.7112918,0.7130159,0.6158037,0.7530326,0.6547419,0.6458414,0.6537579,0.515618,0.6725516,0.6436622,0.6613493,0.7208942,0.6800044,0.6314784,0.6233053,0.6624748,0.6722357,0.6881808,0.6489549,0.6455432,0.6517815,0.6954684,0.5741996,0.4631301,0.7066899,0.7122381,0.6841746,0.6823663,0.652914,0.6699256,0.6690682,0.6113977,0.6712797,0.6112262,0.6037582,0.5885528,0.6965278,0.5824869,0.5827648,0.6436915,0.6353242,0.6775078,0.6554445,0.6606963,0.6348163,0.6404971,0.604569,0.6498004,0.6029503,0.6462014,0.663954,0.6267921,0.5918581,0.7152157,0.6195993,0.6290687,0.7038668
0.8404511,0.8730018,0.8701848,0.874806,0.878163,0.8461745,0.8800695,0.8918074,0.8724778,0.911163,0.9145756,0.8623519,0.8878515,0.9128419,0.8326825,0.872112,0.9001364,0.8812047,0.8791001,0.8795574,0.8881097,0.8262022,0.913913,0.9235564,0.9327506,0.908964,0.8433979,0.814069,0.8645275,0.8633484,0.901495,0.8738027,0.9146916,0.8632306,0.898845,0.9015283,0.8923448,0.8483152,0.9082555,0.87274,0.8568067,0.8662866,0.8896798,0.8349112,0.8857569,0.9047636,0.9412648,0.8865622,0.9386868,0.9193585,0.8850234,0.896148,0.9061587,0.8762985,0.835795,0.8753458,0.9129472,0.8817036,0.8722991,0.8821938,0.9066186,0.8457966,0.8812376,0.8352019,0.8357437,0.8762051,0.8902292,0.8849508,0.8844489,0.8949466,0.9089012,0.8787507,0.8891847,0.9113601,0.9065447,0.8514085,0.8206083,0.8622409,0.8727803,0.8832604,0.8848989,0.779717,0.8770766,0.8691211,0.882265,0.8898515,0.8428074,0.8750607,0.9007275,0.8613822,0.7793043,0.8587858,0.8801178,0.8678074,0.8712693,0.81826,0.8888913,0.8956861,0.9069433,0.9182131,0.9007533,0.8766141,0.8566582,0.8795949,0.8858681,0.8710546,0.9038036,0.9188783,0.90776,0.9017128,0.8633575,0.872264,0.9094543,0.8469363,0.8874255,0.892396,0.7981405,0.8052992,0.88866,0.8677716,0.8582928,0.8940455,0.8726005,0.8512459,0.9113789,0.8844455,0.858727,0.8869558,0.8437033,0.8724337,0.8697537,0.8908608,0.8694895,0.8707722,0.8833264,0.8511243,0.8716533,0.8369552,0.8891041
0.1930403,0.1590329,0.1798588,0.1888692,0.157147,0.1586545,0.1671607,0.1450205,0.1561956,0.1637484,0.1568029,0.1520113,0.1589968,0.1390709,0.1322665,0.1494372,0.1805256,0.191184,0.1232916,0.1702041,0.1441255,0.1696743,0.1468493,0.1516939,0.150644,0.1411978,0.150814,0.1557676,0.1798249,0.1884447,0.1648986,0.1462953,0.150884,0.1556697,0.1455471,0.132132,0.1432177,0.1830532,0.1585133,0.1579764,0.1753276,0.14157,0.1466331,0.1834346,0.1651891,0.1432273,0.1581918,0.1423528,0.1721619,0.1322849,0.1489237,0.167041,0.1494677,0.1784382,0.1612502,0.163291,0.1325127,0.1828012,0.1528805,0.152508,0.1679531,0.1634607,0.1644112,0.1733675,0.192488,0.1759604,0.1590387,0.1712578,0.143761,0.1468234,0.1578626,0.1282494,0.1592049,0.1464192,0.1463483,0.1967805,0.1796754,0.1337286,0.1636382,0.1582531,0.141768,0.2233123,0.1317717,0.1447409,0.1605905,0.1342193,0.1550916,0.1539656,0.1604997,0.1447629,0.1182546,0.1932919,0.1727417,0.1232173,0.1497362,0.1770959,0.1927015,0.1351689,0.1627883,0.1589598,0.1548826,0.1536216,0.1671485,0.1565314,0.1789993,0.1708963,0.1513741,0.1667199,0.1474117,0.14182,0.1403997,0.1487098,0.1386749,0.1768418,0.1576608,0.1651789,0.153626,0.1683809,0.1439343,0.1998152,0.2014087,0.1660271,0.1563219,0.1532468,0.1393541,0.1530429,0.1375521,0.1337442,0.1755395,0.1498417,0.1673141,0.1612909,0.1813238,0.1495752,0.1757778,0.1458813,0.1452705,0.1505545,0.1474836
0.06930973,0.03436059,0.04282832,0.03662596,0.02671751,0.03587126,0.02916307,0.0191319,0.05828948,0.02266426,0.026143,0.05815053,0.04713145,0.02744841,0.01718575,0.05761855,0.06088284,0.04330331,0.01417227,0.05140666,0.03180753,0.03142225,0.03487669,0.02835392,0.02053742,0.01743341,0.01999114,0.04281011,0.03786715,0.05292147,0.05170853,0.03907709,0.04166162,0.02648762,0.02894238,0.02224669,0.04595632,0.08794912,0.01932681,0.06618811,0.1061412,0.03148459,0.01609075,0.05705614,0.04154592,0.03820317,0.02129189,0.02467313,0.04965835,0.02273938,0.02487304,0.04881036,0.04509598,0.07400449,0.08183366,0.05962413,0.04629141,0.09513657,0.03082255,0.01698171,0.03666145,0.08147051,0.02898792,0.05107198,0.07279303,0.06082486,0.03612098,0.03744085,0.02903879,0.02812758,0.01667177,0.05140444,0.05165818,0.02168794,0.05206735,0.07299702,0.05673075,0.03603681,0.02746557,0.02595964,0.02045032,0.1352447,0.04574738,0.02794264,0.06002205,0.02925235,0.03562031,0.05768243,0.04939496,0.02920802,0.02033196,0.09535712,0.06369738,0.01925264,0.04985433,0.04901673,0.03703006,0.02848447,0.06640758,0.02353484,0.05111236,0.03026762,0.0708722,0.02345365,0.05272259,0.05512279,0.02207749,0.02956372,NA,0.01942986,0.02797985,0.03440851,NA,0.06542025,0.0405829,0.05922881,0.03433603,0.0857086,0.02481724,0.05752075,0.05503453,0.01331297,0.05892045,0.01336957,0.02836508,0.01999607,0.04985452,0.01241196,0.04024625,0.0459903,0.05330241,0.03803283,0.04981783,0.04143525,0.05821323,0.03909464,0.02268645,0.05331437,0.03275875
0.1457179,0.1091655,0.1044516,0.1823407,0.09521355,0.07699285,0.1339018,0.07444996,0.1593027,0.1268202,0.0714023,0.09115347,0.1263259,0.132567,0.1012229,0.1027047,0.1478233,0.1083682,0.09076847,0.09408686,0.1067631,0.1082052,NA,0.09587067,0.0950222,NA,0.1089008,0.1256237,0.1310902,0.1350596,0.09720233,0.1507109,0.1134689,0.1059325,0.09265412,0.0830946,0.09315591,0.1353376,0.09082294,0.1473336,0.1216847,0.1280725,0.1835732,0.1082772,0.129463,0.11225,0.1049768,0.09067902,0.130955,0.1035257,0.1339857,0.09763166,0.1111553,0.1282818,0.1594651,0.1335123,0.1130437,0.1422078,NA,0.1203222,0.1310274,0.1082733,0.1144808,0.1204205,0.1023447,0.1308173,0.1016106,0.0598087,0.1071257,0.1112546,0.1209184,0.1145101,0.147856,0.07959501,0.1444053,0.1354607,0.119973,0.09481391,0.1149979,0.1186971,0.1076163,0.1476786,0.09966495,0.1592899,0.170481,0.1345262,0.1126345,0.1167142,0.1302998,0.1111635,0.1460611,0.134445,0.08555354,0.1049785,0.09986542,0.1794726,0.1312433,0.0920057,0.1093696,0.1191637,0.150735,0.1207912,0.1466244,0.09511321,0.08627164,0.1266579,0.1128544,0.1080021,0.09014743,0.09100577,0.0875618,0.1164574,0.1190304,0.1157103,0.09864282,0.1016256,0.1102916,0.1697907,0.08566065,0.1248187,0.1579428,0.0894357,0.1145067,0.1041836,0.08435481,0.06254157,0.1250246,0.09027465,0.137421,0.1151165,0.09859866,0.0896645,0.09721045,0.1100826,NA,0.1290443,0.09447856,0.1306165,0.103703
0.6834242,0.6995605,0.6989697,0.6980875,0.6920128,0.706952,0.6744604,0.7365561,0.7146146,0.7481889,0.7203258,0.7334923,0.7243049,0.7423643,0.7325204,0.7354714,0.6896275,0.728673,0.703487,0.7164141,0.7236324,0.7059139,0.7095066,0.6992247,0.7359437,0.706664,0.709143,0.7239919,0.713204,0.6781214,0.7087687,0.7041628,0.7058145,0.6726056,0.7210541,0.7245132,0.6998376,0.6771748,0.691249,0.712625,0.7122552,0.7084332,0.7066699,0.6667402,0.6789684,0.7234957,0.7502018,0.7436137,0.7173992,0.7332309,0.7012225,0.7072117,0.7273952,0.6627328,0.7005746,0.7404553,0.6935513,0.6969962,0.7114097,0.6778414,0.6974608,0.7066366,0.7148181,0.7054436,0.6830616,0.7146301,0.6879386,0.7366871,0.7092614,0.7109542,0.7178325,0.6964039,0.707597,0.7357102,0.7092591,0.7008682,0.6716682,0.694381,0.692126,0.7184078,0.7189863,0.6246457,0.7001058,0.6882645,0.6902313,0.6968431,0.7153338,0.7277642,0.6826579,0.6982476,0.6982858,0.6903915,0.704179,0.6790623,0.7293977,0.6700056,0.7107449,0.7034054,0.7159371,0.7167317,0.7021363,0.7001506,0.7032554,0.7107214,0.7062207,0.7029821,0.7198279,0.7059616,0.717155,0.7059443,0.7307652,0.7186652,0.7098297,0.680545,0.6984796,0.7083991,0.7188028,0.6661086,0.6945212,0.6694902,0.6647902,0.7169087,0.6952021,0.7019492,0.7210695,0.7004919,0.7372501,0.7121911,0.6838195,0.6853549,0.6919553,0.7014265,0.7125358,0.6722469,0.6861867,0.6876748,0.6906309,0.7017463,0.7206367
